,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
158465,WY,"Cheyenne, WY","First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"44,030"
158466,WY,"Cheyenne, WY","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"26,200"
158467,WY,"Cheyenne, WY",Maids and Housekeeping Cleaners,detailed,"18,980"
158468,WY,"Cheyenne, WY",Landscaping and Groundskeeping Workers,detailed,"26,530"
158470,WY,"Cheyenne, WY",First-Line Supervisors of Personal Service Workers,detailed,"34,030"
158471,WY,"Cheyenne, WY",Nonfarm Animal Caretakers,detailed,"23,470"
158472,WY,"Cheyenne, WY",Amusement and Recreation Attendants,detailed,"20,590"
158473,WY,"Cheyenne, WY","Hairdressers, Hairstylists, and Cosmetologists",detailed,"32,660"
158474,WY,"Cheyenne, WY",Childcare Workers,detailed,"18,640"
158475,WY,"Cheyenne, WY",Personal Care Aides,detailed,"21,580"
158476,WY,"Cheyenne, WY",Fitness Trainers and Aerobics Instructors,detailed,"30,520"
158477,WY,"Cheyenne, WY",Recreation Workers,detailed,"19,890"
158479,WY,"Cheyenne, WY",First-Line Supervisors of Retail Sales Workers,detailed,"40,690"
158480,WY,"Cheyenne, WY",First-Line Supervisors of Non-Retail Sales Workers,detailed,"54,860"
158481,WY,"Cheyenne, WY",Cashiers,detailed,"20,860"
158482,WY,"Cheyenne, WY",Counter and Rental Clerks,detailed,"27,130"
158483,WY,"Cheyenne, WY",Parts Salespersons,detailed,"34,560"
158484,WY,"Cheyenne, WY",Retail Salespersons,detailed,"24,590"
158485,WY,"Cheyenne, WY",Advertising Sales Agents,detailed,"45,020"
158486,WY,"Cheyenne, WY",Insurance Sales Agents,detailed,"44,480"
158487,WY,"Cheyenne, WY","Securities, Commodities, and Financial Services Sales Agents",detailed,"66,130"
158488,WY,"Cheyenne, WY","Sales Representatives, Services, All Other",detailed,"80,760"
158489,WY,"Cheyenne, WY","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,*
