,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
127606,TN,"Chattanooga, TN-GA",Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"17,770"
127607,TN,"Chattanooga, TN-GA",Dishwashers,detailed,"18,000"
127608,TN,"Chattanooga, TN-GA","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"18,020"
127609,TN,"Chattanooga, TN-GA","Food Preparation and Serving Related Workers, All Other",detailed,"18,990"
127611,TN,"Chattanooga, TN-GA",First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"29,990"
127612,TN,"Chattanooga, TN-GA","First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"47,860"
127613,TN,"Chattanooga, TN-GA","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"20,610"
127614,TN,"Chattanooga, TN-GA",Maids and Housekeeping Cleaners,detailed,"18,320"
127615,TN,"Chattanooga, TN-GA",Pest Control Workers,detailed,"30,740"
127616,TN,"Chattanooga, TN-GA",Landscaping and Groundskeeping Workers,detailed,"24,430"
127617,TN,"Chattanooga, TN-GA","Grounds Maintenance Workers, All Other",detailed,"27,070"
127619,TN,"Chattanooga, TN-GA",First-Line Supervisors of Personal Service Workers,detailed,"38,090"
127620,TN,"Chattanooga, TN-GA",Nonfarm Animal Caretakers,detailed,"21,800"
127621,TN,"Chattanooga, TN-GA",Amusement and Recreation Attendants,detailed,"17,740"
127622,TN,"Chattanooga, TN-GA","Entertainment Attendants and Related Workers, All Other",detailed,"24,530"
127623,TN,"Chattanooga, TN-GA","Morticians, Undertakers, and Funeral Directors",detailed,"38,870"
127624,TN,"Chattanooga, TN-GA","Hairdressers, Hairstylists, and Cosmetologists",detailed,"30,900"
127625,TN,"Chattanooga, TN-GA",Manicurists and Pedicurists,detailed,"21,220"
127626,TN,"Chattanooga, TN-GA",Skincare Specialists,detailed,"34,730"
127627,TN,"Chattanooga, TN-GA",Tour Guides and Escorts,detailed,"20,430"
127628,TN,"Chattanooga, TN-GA",Childcare Workers,detailed,"19,060"
127629,TN,"Chattanooga, TN-GA",Personal Care Aides,detailed,"19,860"
127630,TN,"Chattanooga, TN-GA",Fitness Trainers and Aerobics Instructors,detailed,"33,770"
127631,TN,"Chattanooga, TN-GA",Recreation Workers,detailed,"22,100"
127632,TN,"Chattanooga, TN-GA",Residential Advisors,detailed,"19,480"
127633,TN,"Chattanooga, TN-GA","Personal Care and Service Workers, All Other",detailed,"25,790"
127635,TN,"Chattanooga, TN-GA",First-Line Supervisors of Retail Sales Workers,detailed,"43,910"
127636,TN,"Chattanooga, TN-GA",First-Line Supervisors of Non-Retail Sales Workers,detailed,"77,740"
127637,TN,"Chattanooga, TN-GA",Cashiers,detailed,"19,160"
127638,TN,"Chattanooga, TN-GA",Counter and Rental Clerks,detailed,"30,440"
