,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
129524,TN,28940,"Knoxville, TN",29-1051,Pharmacists,detailed,"130,600"
129525,TN,28940,"Knoxville, TN",29-1061,Anesthesiologists,detailed,#
129526,TN,28940,"Knoxville, TN",29-1062,Family and General Practitioners,detailed,"161,170"
129527,TN,28940,"Knoxville, TN",29-1067,Surgeons,detailed,"256,360"
129528,TN,28940,"Knoxville, TN",29-1069,"Physicians and Surgeons, All Other",detailed,"238,770"
129529,TN,28940,"Knoxville, TN",29-1071,Physician Assistants,detailed,"96,490"
129530,TN,28940,"Knoxville, TN",29-1122,Occupational Therapists,detailed,"73,740"
129531,TN,28940,"Knoxville, TN",29-1123,Physical Therapists,detailed,"78,320"
129532,TN,28940,"Knoxville, TN",29-1124,Radiation Therapists,detailed,"71,520"
129533,TN,28940,"Knoxville, TN",29-1126,Respiratory Therapists,detailed,"47,480"
129534,TN,28940,"Knoxville, TN",29-1127,Speech-Language Pathologists,detailed,"64,390"
129535,TN,28940,"Knoxville, TN",29-1131,Veterinarians,detailed,"71,830"
129536,TN,28940,"Knoxville, TN",29-1141,Registered Nurses,detailed,"54,200"
129537,TN,28940,"Knoxville, TN",29-1151,Nurse Anesthetists,detailed,"173,300"
129538,TN,28940,"Knoxville, TN",29-1171,Nurse Practitioners,detailed,"89,990"
129539,TN,28940,"Knoxville, TN",29-1181,Audiologists,detailed,"63,690"
129540,TN,28940,"Knoxville, TN",29-2011,Medical and Clinical Laboratory Technologists,detailed,"54,540"
129541,TN,28940,"Knoxville, TN",29-2012,Medical and Clinical Laboratory Technicians,detailed,"32,360"
129542,TN,28940,"Knoxville, TN",29-2021,Dental Hygienists,detailed,"74,530"
129543,TN,28940,"Knoxville, TN",29-2031,Cardiovascular Technologists and Technicians,detailed,"45,210"
129544,TN,28940,"Knoxville, TN",29-2032,Diagnostic Medical Sonographers,detailed,"59,400"
129545,TN,28940,"Knoxville, TN",29-2033,Nuclear Medicine Technologists,detailed,"64,090"
129546,TN,28940,"Knoxville, TN",29-2034,Radiologic Technologists,detailed,"46,290"
129547,TN,28940,"Knoxville, TN",29-2035,Magnetic Resonance Imaging Technologists,detailed,"52,340"
