,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
25980,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-5113,Print Binding and Finishing Workers,detailed,"41,520"
25981,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-6011,Laundry and Dry-Cleaning Workers,detailed,"25,530"
25982,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"23,900"
25983,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-6031,Sewing Machine Operators,detailed,"28,880"
25984,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"27,050"
25985,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-7011,Cabinetmakers and Bench Carpenters,detailed,"44,110"
25986,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-7021,Furniture Finishers,detailed,"43,840"
25987,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"35,070"
25988,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-7099,"Woodworkers, All Other",detailed,"38,130"
25989,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-8013,Power Plant Operators,detailed,"67,590"
25990,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-8021,Stationary Engineers and Boiler Operators,detailed,"56,300"
25991,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"63,090"
25992,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-8099,"Plant and System Operators, All Other",detailed,"48,060"
25993,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9011,Chemical Equipment Operators and Tenders,detailed,"39,020"
25994,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"25,630"
25995,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"33,530"
25996,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9022,"Grinding and Polishing Workers, Hand",detailed,"37,320"
25997,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"35,240"
25998,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"45,740"
25999,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"34,500"
26000,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"48,890"
26001,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-9081,Dental Laboratory Technicians,detailed,"40,470"
